Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,SQ_LDS_BANK_CONFLICT,LDSBankConflict
45,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572617659417,1159572636617567,0,204472320.000000,0.264205
46,2,1,414107,414107,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1159572636998037,1159572637063066,0,0.000000,0.000000
47,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572637149624,1159572656137924,0,204472320.000000,0.264908
48,2,1,414107,414107,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1159572656506648,1159572656559970,0,0.000000,0.000000
49,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572656619426,1159572675481356,0,204472320.000000,0.264004
50,2,1,414107,414107,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1159572675732652,1159572675783688,0,0.000000,0.000000
51,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572675841541,1159572694738271,0,204472320.000000,0.265260
52,2,1,414107,414107,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1159572695110523,1159572695162602,0,0.000000,0.000000
53,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572695214271,1159572714218046,0,204472320.000000,0.264946
54,2,1,414107,414107,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1159572714605853,1159572714657772,0,0.000000,0.000000
55,2,1,414107,414107,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1159572714709169,1159572733676020,0,204472320.000000,0.265151
