Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,SQ_LDS_BANK_CONFLICT,LDSBankConflict
45,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389158433660,1161389177381828,0,204472320.000000,0.263418
46,2,1,424797,424797,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1161389177590585,1161389177642744,0,0.000000,0.000000
47,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389177708375,1161389196654939,0,204472320.000000,0.264337
48,2,1,424797,424797,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1161389196850788,1161389196903428,0,0.000000,0.000000
49,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389196957231,1161389216001139,0,204472320.000000,0.264631
50,2,1,424797,424797,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1161389216193780,1161389216247543,0,0.000000,0.000000
51,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389216297537,1161389235279343,0,204472320.000000,0.265441
52,2,1,424797,424797,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1161389235477155,1161389235530197,0,0.000000,0.000000
53,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389235573282,1161389254550878,0,204472320.000000,0.263875
54,2,1,424797,424797,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1161389254756067,1161389254808467,0,0.000000,0.000000
55,2,1,424797,424797,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1161389254855294,1161389273881000,0,204472320.000000,0.263734
